booking-service	BookingController	POST	/api/v1/bookings/{bookingRef}/cancel	140
booking-service	BookingController	POST	/api/v1/bookings/{bookingRef}/reschedule	152
booking-service	BookingController	POST	/api/v1/bookings/{bookingRef}/transfer	168
booking-service	BookingController	POST	/api/v1/bookings/recurring	181
booking-service	BookingController	GET	/api/v1/bookings/recurring/{groupId}	198
booking-service	BookingController	GET	/api/v1/bookings/{bookingRef}/reviews/customer	205
booking-service	BookingController	POST	/api/v1/bookings/{bookingRef}/reviews/customer	212
booking-service	BookingController	POST	/api/v1/bookings/admin/{bookingRef}/reviews	220
booking-service	BookingController	GET	/api/v1/bookings/admin/{bookingRef}/reviews	230
booking-service	BookingController	GET	/api/v1/bookings/my-pricing	239
booking-service	BookingController	GET	/api/v1/bookings/venue-rooms	247
booking-service	BookingController	GET	/api/v1/bookings/venue-rooms/available	252
booking-service	BookingController	GET	/api/v1/bookings/venue-rooms/{roomId}/reviews/summary	261
booking-service	BookingController	GET	/api/v1/bookings/venue-rooms/{roomId}/reviews	266
booking-service	BookingController	GET	/api/v1/bookings/surge-rules	278
booking-service	BookingController	GET	/api/v1/bookings/surge/quote	291
booking-service	BookingController	GET	/api/v1/bookings/{bookingRef}/timeline	327
booking-service	BookingTransferController	POST	/api/v1/bookings/{bookingRef}/transfers	45
booking-service	BookingTransferController	GET	/api/v1/bookings/{bookingRef}/transfers	62
booking-service	BookingTransferController	POST	/api/v1/bookings/{bookingRef}/transfers/{transferId}/revoke	72
booking-service	BookingTransferController	GET	/api/v1/booking-transfers/by-token/{token}	94
booking-service	BookingTransferController	POST	/api/v1/booking-transfers/by-token/{token}/accept	112
booking-service	BookingTransferController	POST	/api/v1/booking-transfers/by-token/{token}/decline	134
booking-service	CheckInController	POST	/api/v1/bookings/admin/{bookingRef}/check-in/qr/issue	57
booking-service	CheckInController	POST	/api/v1/bookings/admin/{bookingRef}/check-in/otp/issue	76
booking-service	CheckInController	POST	/api/v1/bookings/admin/check-in/verify	110
booking-service	CheckoutController	POST	/api/v1/bookings/checkout/preview	30
booking-service	CheckoutController	POST	/api/v1/bookings/checkout/lock-fx	39
booking-service	CustomerFreezeController	GET	/api/v1/bookings/freezes/me	38
booking-service	CustomerFreezeController	GET	/api/v1/bookings/freezes/me/binge/{bingeId}	45
booking-service	CustomerFreezeController	GET	/api/v1/bookings/admin/freezes	54
booking-service	CustomerFreezeController	POST	/api/v1/bookings/admin/freezes	64
booking-service	CustomerFreezeController	DELETE	/api/v1/bookings/admin/freezes/{id}	74
booking-service	ExportController	GET	/api/v1/bookings/admin/export/csv	65
booking-service	InternalBookingController	GET	/api/v1/bookings/internal/binges/{id}	40
booking-service	InternalBookingController	GET	/api/v1/bookings/internal/amount/{bookingRef}	69
booking-service	InvoiceController	GET	/api/v1/bookings/{ref}/invoice	40
booking-service	InvoiceController	GET	/api/v1/bookings/admin/invoices	74
booking-service	InvoiceController	POST	/api/v1/bookings/admin/{ref}/invoice/resend	86
booking-service	MediaController	POST	/api/v1/bookings/admin/media/upload	62
booking-service	MediaController	GET	/api/v1/bookings/media/{filename:.+}	128
booking-service	MessageAttachmentController	POST	/api/v1/bookings/notifications/attachment	52
booking-service	MyNotificationController	GET	/api/v1/bookings/notifications	39
booking-service	MyNotificationController	GET	/api/v1/bookings/notifications/unread-count	50
booking-service	MyNotificationController	GET	/api/v1/bookings/notifications/sent	58
booking-service	MyNotificationController	GET	/api/v1/bookings/notifications/thread/{threadId}	67
booking-service	MyNotificationController	POST	/api/v1/bookings/notifications/{id}/read	75
booking-service	MyNotificationController	POST	/api/v1/bookings/notifications/read-all	83
booking-service	MyNotificationController	POST	/api/v1/bookings/notifications/{id}/reply	91
booking-service	MyNotificationController	POST	/api/v1/bookings/notifications/contact-support	115
booking-service	MyNotificationController	DELETE	/api/v1/bookings/notifications/{id}	146
booking-service	PublicCurrencyController	GET	/api/v1/bookings/currencies	24
booking-service	PublicTaxController	GET	/api/v1/bookings/taxes/preview	26
booking-service	SlotHoldController	POST	/api/v1/bookings/slot-holds	38
booking-service	SlotHoldController	GET	/api/v1/bookings/slot-holds/{token}	55
booking-service	SlotHoldController	DELETE	/api/v1/bookings/slot-holds/{token}	64
booking-service	SlotHoldController	GET	/api/v1/bookings/slot-holds/my	75
booking-service	SlotHoldController	GET	/api/v1/bookings/slot-holds/admin	83
booking-service	SlotHoldController	DELETE	/api/v1/bookings/slot-holds/admin/{token}	91
booking-service	WaitlistController	POST	/api/v1/bookings/waitlist	35
booking-service	WaitlistController	DELETE	/api/v1/bookings/waitlist/{entryId}	52
booking-service	WaitlistController	GET	/api/v1/bookings/waitlist/my	60
booking-service	WaitlistController	GET	/api/v1/bookings/waitlist/admin	68
booking-service	WaitlistController	GET	/api/v1/bookings/waitlist/admin/count	77
booking-service	WaitlistController	DELETE	/api/v1/bookings/waitlist/admin/{entryId}	86
booking-service	WaitlistController	POST	/api/v1/bookings/waitlist/admin/{entryId}/offer	95
booking-service	WaitlistController	PATCH	/api/v1/bookings/waitlist/admin/{entryId}/priority	109
booking-service	LoyaltyV2AdminController	POST	/api/v2/loyalty/admin/enrollments	76
booking-service	LoyaltyV2AdminController	GET	/api/v2/loyalty/admin/bindings/{bingeId}	99
booking-service	LoyaltyV2AdminController	POST	/api/v2/loyalty/admin/bindings/{bingeId}/enable	113
booking-service	LoyaltyV2AdminController	POST	/api/v2/loyalty/admin/bindings/{bindingId}/disable	125
booking-service	LoyaltyV2AdminController	GET	/api/v2/loyalty/admin/goodwill/{bingeId}/budget	141
booking-service	LoyaltyV2AdminController	POST	/api/v2/loyalty/admin/goodwill/{bingeId}	162
booking-service	LoyaltyV2AdminController	GET	/api/v2/loyalty/admin/bindings/{bindingId}/earn-rules	176
booking-service	LoyaltyV2AdminController	POST	/api/v2/loyalty/admin/bindings/{bindingId}/earn-rules	189
booking-service	LoyaltyV2AdminController	GET	/api/v2/loyalty/admin/bindings/{bindingId}/redeem-rule	204
booking-service	LoyaltyV2AdminController	POST	/api/v2/loyalty/admin/bindings/{bindingId}/redeem-rule	219
booking-service	LoyaltyV2AdminController	POST	/api/v2/loyalty/admin/bindings/{bindingId}/perks	236
booking-service	LoyaltyV2AdminController	GET	/api/v2/loyalty/admin/status-match/pending	252
booking-service	LoyaltyV2AdminController	POST	/api/v2/loyalty/admin/status-match/{requestId}/approve	261
booking-service	LoyaltyV2AdminController	POST	/api/v2/loyalty/admin/status-match/{requestId}/reject	272
booking-service	LoyaltyV2CustomerController	GET	/api/v2/loyalty/me	60
booking-service	LoyaltyV2CustomerController	GET	/api/v2/loyalty/me/ledger	110
booking-service	LoyaltyV2CustomerController	GET	/api/v2/loyalty/me/redeem-quote	131
booking-service	LoyaltyV2CustomerController	GET	/api/v2/loyalty/me/earn-quote	152
booking-service	LoyaltyV2CustomerController	GET	/api/v2/loyalty/me/status-match	185
booking-service	LoyaltyV2CustomerController	POST	/api/v2/loyalty/me/status-match	195
booking-service	LoyaltyV2SuperAdminController	ANY	/api/v2/loyalty/super-admin	47
booking-service	LoyaltyV2SuperAdminController	GET	/program	67
booking-service	LoyaltyV2SuperAdminController	PUT	/program	72
booking-service	LoyaltyV2SuperAdminController	GET	/tiers	83
